geocode;rmo;hh_sno;sex;sex2;sex3;edu;edu1;edu2;edu3;edu4;edu5;edu6;edu7;edu8;edu9;edu10;edu12;edu15;edu18;occ;occ2;occ3;occ4;occ5;hh_f;hh_f2;hh_a;hh_a2;c01m;c01f;c01h;c02m;c02f;c02h;c03m;c03f;c03h;c04;c05;c06;c07;c08;c09;c10;c11;c12;c13;c14;c15;c16;c17;c18;sf;mf;lf;c19;c20;c21;c22;c23;c24;c25;c26;c27;c28h;c28f;c29h;c29f;c30h;c30f;c31h;c31f;c32h;c32f;c33h;c33f;c34h;c34f;c35h;c35f;c36h;c36f;c37h;c37f;c38h;c38f;c39;c40;c41a;c41b;c42a;c42b;c43a;c43b;c44a;c44b;c45a;c45b;c45c;c46a;c46b;c47a;c47b;c48;c49;t101;t102;t103;t104;t105;t112;t113;t114;t121;t122;t123;t124;t125;t127;t128;t129;t130;t131;t132;t134;t135;t157;t158;t159;t160;t161;t167;t169;t175;t176;t177;t179;t182;t185;t106;t107;t108;t109;t110;t111;t115;t116;t117;t118;t119;t120;t126;t133;t136;t137;t138;t139;t140;t141;t142;t143;t144;t145;t146;t147;t148;t149;t150;t151;t152;t153;t154;t155;t156;t162;t163;t164;t165;t166;t168;t170;t171;t172;t173;t174;t178;t180;t181;t183;t184;t186;t187;t188;t189;t190;t191;t192;t193;t194;t195;t196;t197;t198;t199;t200;t201;t202;t203;p501a;p501b;p502a;p502b;p503a;p503b;p504a;p504b;p505a;p505b;p506a;p506b;p507a;p507b;p508a;p508b;p510a;p510b;p511a;p511b;p512a;p512b;p521a;p521b;p522a;p522b;p523a;p523b;p524a;p524b;p538a;p538b;p539a;p539b;p546a;p546b;p548a;p548b;p549a;p549b;p550a;p550b;p551a;p551b;p572a;p572b;pnl509;pnn509;pnl513;pnn513;pnl514;pnn514;pnl515;pnn515;pnl516;pnn516;pnl517;pnn517;pnl518;pnn518;pnl519;pnn519;pnl520;pnn520;pnl525;pnn525;pnl526;pnn526;pnl527;pnn527;pnl528;pnn528;pnl529;pnn529;pnl530;pnn530;pnl531;pnn531;pnl532;pnn532;pnl533;pnn533;pnl534;pnn534;pnl535;pnn535;pnl536;pnn536;pnl537;pnn537;pnl540;pnn540;pnl541;pnn541;pnl542;pnn542;pnl543;pnn543;pnl544;pnn544;pnl545;pnn545;pnl547;pnn547;pnl552;pnn552;pnl553;pnn553;pnl554;pnn554;pnl555;pnn555;pnl556;pnn556;pnl557;pnn557;pnl559;pnn559;pnl560;pnn560;pnl561;pnn561;pnl562;pnn562;pnl563;pnn563;pnl564;pnn564;pnl565;pnn565;pnl566;pnn566;pnl567;pnn567;pnl568;pnn568;pnl569;pnn569;pnl570;pnn570;pnl571;pnn571;pnl573;pnn573;pnl574;pnn574;pnl575;pnn575;pnl577;pnn577;pnl579;pnn579;pnl580;pnn580;pnl581;pnn581;pnl582;pnn582;pnl584;pnn584;pnl585;pnn585
46.49.308.260;3;2759;2491;268;0;874;49;170;137;136;498;98;74;272;123;229;69;19;11;1111;44;218;334;1052;7;2752;873;1886;6212;6196;21;31;17;0;916;853;0;3224.95;242.2;209.56;3192.31;216.08;33.61;115.31;115.8;480.8;867.45;1771.66;7;3.7;61.7;2711.51;1037;299;41;151.4;0;1;0.1;0;0;0;0;0.26;8794;4060;1827;1188;860;0;22;26;100;0;1954;70;60;0;1401;168;55;0;436;22;6;0;9;36;25;26;3;49;0;3;0;0;1;5;1;36;2;0;0;10;13;222.95;318.72;148.39;1.16;15.57;0.04;1.32;0.96;8.43;31.25;5.64;24.23;6.59;0.97;14.96;19.88;6.49;11.77;14.77;2.11;2.44;1.16;0.92;22.61;68.14;20.14;0;0.3;115.82;10.98;0;6.02;0.3;1.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.87;521.67;72510;11.6;1837;42.07;6162;91.34;11454;9.63;2093;11.72;3609;5.36;948;2.83;553;0.39;113;0.14;281;2.58;593;0.62;120;5.93;902;6.12;1730;5.36;1050;1.1;0;7.57;5012;94.99;7823;7.86;1007;0.27;77;2.43;838;659.64;180242;6.39;1237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.49.441.075;1;1404;1304;100;0;414;67;91;110;95;148;36;27;141;97;126;28;17;7;816;10;178;72;328;12;1392;511;893;3055;2996;17;22;19;0;1367;1164;14;2073.01;248.5;237.96;2062.47;94.64;7.21;99.87;150.9;352.62;724.42;958.63;3.7;0.2;22.9;1709.85;941;226;11;435.8;0;2;0.2;0;0;0;0;0;7703;7887;312;469;218;0;0;0;30;0;1623;37;86;22;1116;72;65;22;137;0;4;0;4;22;35;5;3;117;2604;11;2648;5;102;17;0;151;0;0;0;0;2;103.88;341.58;300.02;0.2;26.81;1;0.05;0.15;12.18;39.38;7.64;16.73;3.39;1.09;5.16;13.17;5.3;12.2;12.65;0.72;0.69;1.26;0.25;11.9;47.35;29.9;0;1.16;45.09;4.45;0.22;4.87;0.73;8.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.19;274.83;31132;4.28;660;30.06;5608;59.45;9024;3.74;3934;8.87;2696;2.04;1440;32.09;973;1.18;137;0.04;8;2.57;344;1.46;52;1.97;894;4.15;1083;3.4;420;2.3;0;6.95;1588;164.82;0;1.99;247;2.22;656;0.9;165;366.63;142709;3.45;2147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.49.441.148;1;556;520;36;0;129;30;60;43;46;70;24;33;45;47;19;9;1;0;378;6;18;25;129;12;544;125;431;1297;1242;0;9;8;0;485;436;0;1164.92;118.1;113.86;1160.68;30.59;8.6;10.01;6.5;55.7;500.53;557.95;1;1;44.5;1104.98;397;138;12;192;0;0;0;0;0;0;0;0;3128;0;153;25;111;0;1;0;11;0;827;30;9;0;552;13;3;0;143;0;0;0;2;14;39;2;6;1;1100;2;1132;0;320;6;0;18;0;0;0;0;0;237.87;101.33;108.7;1.9;8.47;0.01;0.1;0.64;10.83;23.26;2.46;14;1.9;3.69;4.4;4.07;4.39;3.25;4.14;0.25;1.7;0.09;0.12;2.89;50.64;19.43;0;0.4;32.79;1.82;1.06;4.1;0.09;0.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.94;108;11288;5.4;623;14.77;1758;21.19;2352;4.82;445;9.83;1347;0.99;131;1.2;157;0.13;11;0.15;20;4.66;508;0.36;40;0.98;82;2.52;135;5.83;547;0.22;0;4.5;2341;28.6;0;1.74;206;0.13;22;3.38;475;336.88;140308;0.14;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.49.441.333;1;690;630;60;0;198;10;55;27;33;101;29;27;61;57;56;27;7;2;525;10;36;30;89;44;646;165;525;1459;1503;0;46;27;0;650;604;0;1345.45;98.4;141.79;1388.84;49.19;1.76;6.66;2.8;60.41;462.3;827.83;9;0.2;29.1;1328.43;444;145;17;374;0;6.3;0.8;1.9;0;0;0;0.5;5182;1480;274;171;30;0;0;50;11;0;764;0;43;9;580;0;6;0;136;0;4;9;0;24;32;1;4;12;1070;0;1305;0;22;12;0;0;1;0;0;0;17;8.14;427.14;336.15;0;12.22;1.01;0;0.14;7.53;9.97;4.97;4.47;3.92;0.29;3.91;2.3;5.82;3.68;4.43;1.04;0.43;0.03;0.01;1.55;11.11;14.83;0;0.21;15.64;1.6;0.02;2.42;0;14.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.81;176.96;20952;2.23;286;14.45;1846;32.03;4465;1.86;241;7.78;1241;0.59;93;2.86;379;0.13;16;1.03;4;4.58;819;0;3;3;381;1.8;294;12.4;945;0.12;0;5.46;2488;84.35;0;0.06;6;0.01;1;4.6;2307;454;172913;3.04;610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.49.441.407;1;871;755;116;0;176;86;82;33;45;77;32;18;83;51;117;41;19;11;566;25;89;54;137;10;861;403;468;1809;1872;23;6;3;0;635;564;23;587.56;79.7;75.05;582.91;50.51;4.02;5.71;9.1;69.34;306.42;193.55;4.9;0.1;8.6;513.57;691;27;0;216.7;0;9.6;0;0;0;0;0;0;2253;130;134;97;27;0;0;0;6;0;859;20;23;0;613;0;2;0;71;0;2;0;0;15;9;3;3;171;1603;24;1316;1;4;3;1;30;1;0;0;2;0;0.42;226.59;165.6;0.01;5.73;0.1;0.22;0.08;8.32;13.71;2.03;9;1.29;0.25;3.97;5.49;2.52;6.9;6.21;0.17;0.31;1;0.02;2.98;7.56;5.33;0;0;11.16;7.06;0.02;4.23;0.05;5.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15;94.16;10696;1.83;257;14.23;1764;16.56;1788;2.78;740;14.11;2069;0.84;153;1.44;299;0.2;141;0.02;3;2.18;161;0.33;47;2.16;176;2.48;581;1.78;408;0.24;0;8.04;3988;23.57;0;0.33;38;0.04;12;0.78;188;28.55;21134;0.41;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.49.450.149;1;161;118;43;0;19;1;7;14;10;22;10;12;25;27;11;2;1;0;108;0;28;2;23;0;161;53;108;381;369;0;0;1;0;155;140;0;253.22;66.1;29.23;216.35;7.46;1.27;13.53;0.5;22.76;82.95;107.74;2.7;0;0.2;193.59;124;22;0;12.8;0;1.7;0;0;0;0;0;0;1373;400;119;70;99;0;0;0;10;0;217;15;0;0;160;44;23;0;33;0;0;0;0;5;6;1;0;0;0;0;227;0;2;1;0;0;0;0;0;0;0;5.91;64.19;12.04;0;3.14;0;0.63;0;1.71;1.32;0.64;0.58;1.02;0;4.11;0;1.2;0.15;0.75;0.1;0;0;0;0.33;0.1;1.17;0;0;9.91;0;0;0;0;3.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.78;4821;0.52;39;6.2;1086;5.59;1042;0.82;247;2.22;418;0.26;46;0.28;48;0.03;8;0.04;7;0.33;52;0.24;29;0.6;50;0.67;325;0.83;149;0.15;0;1.18;409;5.78;0;0.9;103;0;0;2.91;785;49.92;13048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.49.450.258;1;688;623;65;0;142;52;71;39;39;75;22;35;45;61;77;27;3;0;378;5;48;58;199;1;687;268;420;1500;1491;0;29;16;0;608;597;0;1042.82;268;124.74;899.56;66.73;7.67;12.48;1.7;88.58;432.19;370.49;5.7;0.1;2.5;810.98;505;94;4;357.7;0;3;0.6;0.7;0.1;0;0;0.03;2345;1350;178;670;61;0;2;0;3;493;1067;0;97;0;428;12;0;0;69;0;0;0;3;62;89;3;8;294;10;0;1018;0;44;28;0;5;2;0;0;0;3;69.17;365.83;229.93;0;7.3;0;0;0.2;21.7;38.01;5.31;10.55;5.63;0.14;9.57;9.89;7.26;2.38;3.75;2.15;1.69;0;0;0.43;1.64;19.34;0;0.73;1.56;0.12;1.9;0.48;0;17.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.32;107.34;20463;1.13;212;22.8;3120;29.67;5170;1.39;309;7.34;1844;3.25;1196;1.75;355;0.16;25;0.1;16;1.2;237;0.29;135;0.39;57;3.66;1059;2.11;480;1.45;0;3.6;1421;63.09;0;0.56;121;0;0;1.23;379;93.99;49565;0.2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.49.450.516;1;1355;1259;96;0;368;55;130;119;88;141;58;65;94;102;106;27;2;0;1032;5;89;75;154;5;1350;478;877;3272;3153;21;52;24;0;1029;894;21;2848.48;158.4;321.63;3011.71;116.94;18.23;140.23;15.8;291.2;1362.61;1307.1;2.6;6.1;42.1;2720.51;788;324;40;551.8;0;8.4;0.1;0;0;0;0;0.26;8487;3113;358;295;200;0;0;0;0;36;1754;102;20;0;1162;51;29;42;608;61;2;0;0;60;36;8;2;126;3;0;2282;24;38;30;5;0;1;0;0;0;39;270.44;868.49;426;0;31.19;2.98;9.95;0;40.45;63.64;26.25;20.72;29.16;0.01;63.19;10.47;7.31;8.33;13.09;8;7.81;0;1.4;24.91;128.76;31.94;0;0;252.47;4.46;0;12.89;1;30.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.85;413.53;73444;4.36;738;58.49;6516;131.51;19417;2.15;890;27.18;4945;2.01;364;9.48;1183;0.34;51;0.2;18;4.27;660;0.56;153;2.9;388;6.87;1443;7.89;1052;7.15;5;20.47;5031;138.48;140;10.72;2522;0;0;4.48;1649;431.37;204121;0.27;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.49.608.073;3;490;450;40;0;91;29;45;53;30;51;26;35;35;52;31;11;1;0;131;4;37;20;298;0;490;225;265;998;981;0;5;1;0;317;250;0;537.51;33.7;85.55;589.36;32.9;9.14;10.55;2.4;54.99;348.97;150.5;9;0;25.9;534.37;286;56;5;13.1;0;1.6;0.2;0.1;0;0;0;0;1379;0;246;137;14;0;11;0;10;0;308;11;70;0;394;0;18;0;148;0;9;8;0;12;16;11;0;11;2;0;1;0;0;0;0;2;0;0;0;0;0;101.53;118.46;14.37;1;4.72;0;0.03;0.28;5.84;9.4;3.5;3.42;4.63;2.72;1.99;2.94;2.65;1.89;2.75;0.05;0.2;0;0.08;14.67;78.9;7.97;0;0.3;51.87;0.69;0;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.13;27.66;4971;1.06;145;2.65;428;21.39;2684;0.63;231;1.02;481;0.67;103;0;42;0.04;5;0;8;0;21;0;4;0;32;4;260;0.15;25;0;0;0.45;247;21.85;0;2.6;620;0.01;9;3.29;1322;62.73;26041;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.49.608.589;3;2054;1881;174;0;447;79;125;159;103;293;81;80;227;109;190;99;48;15;1283;12;263;100;397;10;2045;1008;1047;4508;4480;0;49;36;0;1619;1533;0;3769.85;242.6;291.8;3819.05;208.29;31.35;47.95;10.8;298.39;1444.03;2000.03;20.1;0.9;55.6;3520.66;1228;387;53;185.4;0;7.4;0;0;0;0;0;0.13;11800;4379;407;738;123;0;1;0;110;58;1818;78;45;0;1289;94;67;0;858;0;5;0;3;70;53;4;2;12;0;0;0;0;2;10;0;4;4;0;0;1;55;315.58;423.3;199.34;0;5.39;0.12;0.01;0.1;3.69;28.19;3.74;12.26;2.1;0.61;1.81;6.01;3.6;10.45;13.68;0.5;0.43;0.2;0;24.53;161.39;1.29;0;1.61;415.31;6.67;0.35;16.98;0;1.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.2;343.93;43078;6.74;424;78.23;7227;144.84;15977;4.15;665;14.36;2005;1.05;149;0.14;83;0.2;30;0.1;5;9.1;528;0.05;18;19.85;1205;4.25;998;12.82;749;2;0;5.87;2869;156.3;0;13.38;1002;1.49;799;12.34;5813;1076.83;532544;2.46;223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.61.142.074;1;557;498;59;0;187;38;66;40;16;88;15;16;34;18;27;11;0;1;492;33;11;20;1;2;555;248;309;1266;1287;0;31;35;0;427;344;0;1234.04;66.8;38.38;1205.62;90.2;24.22;34.85;8.6;157.87;521.09;469.26;12.9;11.8;32.7;1047.75;409;129;8;1.4;0;0.6;0;0;0;0;0;11.52;4567;1400;197;70;19;0;0;0;0;12;889;15;66;0;980;25;21;0;452;0;0;0;2;69;38;0;23;0;1;0;590;0;48;3;2;16;2;0;0;26;232;23.51;191.67;95.86;0.05;11.08;0.01;0;0.04;8.43;10.28;6.44;4.14;3.47;0.03;3.05;5.95;4.84;4.75;8.55;0;0;0;0.05;20.83;116.62;7.87;0;0.1;98.57;9.73;0.19;32.39;1.15;2.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.17;42.2;13627;5.46;1454;14.88;3848;8.84;1992;2.53;1081;3.89;1452;2.12;776;0.67;208;2.19;699;0.27;57;2.17;480;0.11;20;4.24;955;3.12;1657;1.94;327;7.64;0;9.24;4088;190.07;7772;4.71;1453;1.28;1069;2.4;1546;159.81;75319;2.06;586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.61.142.406;1;161;159;2;0;24;35;35;8;7;39;2;3;2;4;0;2;0;0;154;1;0;5;1;7;154;94;67;400;362;0;17;0;0;126;1;0;299.19;2;1.7;298.89;22.08;5.15;15.56;2.4;45.19;98.8;154;0.2;0.2;0.5;253.7;125;27;0;0.6;0;0;0;0;0;0;0;2.25;1077;0;0;0;0;0;0;0;0;0;366;0;0;0;410;0;0;0;32;0;0;0;0;2;2;0;0;0;0;0;1;0;3;3;0;0;0;0;0;2;95;1.9;26.47;1;0;1.22;0;0;0;0.81;0.75;0.97;0.14;0.18;0;0.13;0;0.15;0.15;0.41;0;0;0;0;7.02;27.05;3.85;0;0;19.05;0.25;0.1;3.5;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;1.04;400;0.21;68;0.33;179;0.2;93;0.02;31;0.1;121;0.06;51;0.03;14;0.03;16;0;3;0;9;0;5;0.04;22;0.02;17;0;9;0.15;0;0.18;124;55.17;0;4.2;1368;0;0;0.1;41;66.09;44412;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.61.142.444;1;552;512;40;0;202;18;58;75;45;59;24;8;18;11;25;7;2;0;453;7;11;15;66;37;515;415;137;1163;1110;1;14;13;0;344;310;1;1332.41;64.4;49.1;1317.11;91.31;28.4;19.13;96.5;235.34;523.94;455.03;11.5;20.2;71.1;1081.77;344;121;17;2.8;0;0;0;13.4;0;0;0;0;3569;1430;101;15;25;0;0;0;0;0;966;23;35;0;756;20;10;0;272;0;1;0;0;32;2;2;37;15;0;0;2;0;23;17;1;95;38;0;0;9;235;8.98;258.45;2.61;0.09;13.29;0.02;1;0.44;15.94;20.63;4.02;4.5;3.36;0.08;2.75;2.73;3.23;6.25;7.25;1.06;0;0.03;0;40.38;62.44;20.41;0;0.11;31.97;5.93;0.3;4.41;0;1.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.38;30.01;5640;8.8;2025;12.12;3239;24.18;5134;3.25;847;16.08;3599;1.71;507;5.49;1085;1.74;525;0.26;55;3.96;841;1.58;319;6.85;1362;14.49;2519;3.28;710;10.22;0;10.19;2564;93.94;594;8.98;2367;0;0;1.9;1672;204.76;130835;0.42;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
